page_url,request_url,form_method,payload_type,payload,resp_length_base,status_code_base,resp_time_base,has_sql_error_base,has_script_tag_base,resp_length_probe,status_code_probe,resp_time_probe,has_sql_error_probe,has_script_tag_probe,len_diff,status_changed,resp_time_diff,has_text_diff,probe_reflected,label
http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,sqli,""" OR """"=""""",4590,200,0.00209641456604,1,1,4590,200,0.0021536350250244,1,1,0,0,5.7220458984375e-05,1,0,1
http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,xss,<script>alert(1)</script>,4590,200,0.00209641456604,1,1,4590,200,0.0028774738311767,1,1,0,0,0.0007810592651367,1,0,1
http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,xss,<img src=1 onerror=alert(1)>,4590,200,0.00209641456604,1,1,4590,200,0.0020399093627929,1,1,0,0,-5.650520324707031e-05,1,0,1
http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,lfi,../../../../etc/passwd,4590,200,0.00209641456604,1,1,4590,200,0.0018539428710937,1,1,0,0,-0.0002424716949462,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,test' OR '1'='1,1434,200,0.0034208297729492,0,0,1434,200,0.0044479370117187,0,0,0,0,0.0010271072387695,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,' OR 1=1 -- ,1434,200,0.0034208297729492,0,0,1434,200,0.0060048103332519,0,0,0,0,0.0025839805603027,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,""" OR """"=""""",1434,200,0.0034208297729492,0,0,1434,200,0.003141164779663,0,0,0,0,-0.0002796649932861,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,xss,<script>alert(1)</script>,1434,200,0.0034208297729492,0,0,1434,200,0.0032579898834228,0,0,0,0,-0.0001628398895263,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,xss,<img src=1 onerror=alert(1)>,1434,200,0.0034208297729492,0,0,1434,200,0.0028398036956787,0,0,0,0,-0.0005810260772705,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,lfi,../../../../etc/passwd,1434,200,0.0034208297729492,0,0,1434,200,0.0026991367340087,0,0,0,0,-0.0007216930389404,1,0,1
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,test' OR '1'='1,5738,200,0.017061710357666,1,1,5738,200,0.0093231201171875,1,1,0,0,-0.0077385902404785,1,0,1
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,' OR 1=1 -- ,5738,200,0.017061710357666,1,1,5738,200,0.0098738670349121,1,1,0,0,-0.0071878433227539,1,0,1
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,""" OR """"=""""",5738,200,0.017061710357666,1,1,5738,200,0.0070009231567382,1,1,0,0,-0.0100607872009277,1,0,1
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,xss,<script>alert(1)</script>,5738,200,0.017061710357666,1,1,5738,200,0.0095381736755371,1,1,0,0,-0.0075235366821289,1,0,1
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,xss,<img src=1 onerror=alert(1)>,5738,200,0.017061710357666,1,1,5738,200,0.0097336769104003,1,1,0,0,-0.0073280334472656,1,0,1
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,lfi,../../../../etc/passwd,5738,200,0.017061710357666,1,1,5738,200,0.0074646472930908,1,1,0,0,-0.0095970630645751,1,0,1
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,sqli,test' OR '1'='1,4259,200,0.0047473907470703,1,1,4259,200,0.0017127990722656,1,1,0,0,-0.0030345916748046,0,0,0
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,sqli,' OR 1=1 -- ,4259,200,0.0047473907470703,1,1,4259,200,0.0016677379608154,1,1,0,0,-0.0030796527862548,0,0,0
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,sqli,""" OR """"=""""",4259,200,0.0047473907470703,1,1,4259,200,0.0016448497772216,1,1,0,0,-0.0031025409698486,0,0,0
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,xss,<script>alert(1)</script>,4259,200,0.0047473907470703,1,1,4259,200,0.0016188621520996,1,1,0,0,-0.0031285285949707,0,0,1
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,xss,<img src=1 onerror=alert(1)>,4259,200,0.0047473907470703,1,1,4259,200,0.0014612674713134,1,1,0,0,-0.0032861232757568,0,0,1
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,lfi,../../../../etc/passwd,4259,200,0.0047473907470703,1,1,4259,200,0.0022215843200683,1,1,0,0,-0.0025258064270019,0,0,0
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,test' OR '1'='1,5836,200,0.0132122039794921,1,1,5738,200,0.0076031684875488,1,1,98,0,-0.0056090354919433,1,0,1
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,' OR 1=1 -- ,5836,200,0.0132122039794921,1,1,5738,200,0.0070316791534423,1,1,98,0,-0.0061805248260498,1,0,1
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,""" OR """"=""""",5836,200,0.0132122039794921,1,1,5738,200,0.0080327987670898,1,1,98,0,-0.0051794052124023,1,0,1
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,xss,<script>alert(1)</script>,5836,200,0.0132122039794921,1,1,5738,200,0.0067605972290039,1,1,98,0,-0.0064516067504882,1,0,1
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,xss,<img src=1 onerror=alert(1)>,5836,200,0.0132122039794921,1,1,5738,200,0.0097777843475341,1,1,98,0,-0.003434419631958,1,0,1
http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,lfi,../../../../etc/passwd,5836,200,0.0132122039794921,1,1,5738,200,0.008725881576538,1,1,98,0,-0.0044863224029541,1,0,1
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,sqli,test' OR '1'='1,4259,200,0.0019562244415283,1,1,4259,200,0.0020301342010498,1,1,0,0,7.390975952148438e-05,0,0,0
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,sqli,' OR 1=1 -- ,4259,200,0.0019562244415283,1,1,4259,200,0.0015921592712402,1,1,0,0,-0.000364065170288,0,0,0
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,sqli,""" OR """"=""""",4259,200,0.0019562244415283,1,1,4259,200,0.0016994476318359,1,1,0,0,-0.0002567768096923,0,0,0
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,xss,<script>alert(1)</script>,4259,200,0.0019562244415283,1,1,4259,200,0.0020070075988769,1,1,0,0,5.078315734863281e-05,0,0,1
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,xss,<img src=1 onerror=alert(1)>,4259,200,0.0019562244415283,1,1,4259,200,0.0016984939575195,1,1,0,0,-0.0002577304840087,0,0,1
http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,lfi,../../../../etc/passwd,4259,200,0.0019562244415283,1,1,4259,200,0.0023822784423828,1,1,0,0,0.0004260540008544,0,0,0
http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,sqli,test' OR '1'='1,4582,200,2.9907097816467285,1,1,4590,200,0.0370943546295166,1,1,8,0,-2.953615427017212,1,0,1
http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,sqli,' OR 1=1 -- ,4582,200,2.9907097816467285,1,1,4590,200,0.0034835338592529,1,1,8,0,-2.987226247787476,1,0,1
http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,sqli,""" OR """"=""""",4582,200,2.9907097816467285,1,1,4590,200,0.0142586231231689,1,1,8,0,-2.97645115852356,1,0,1
http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,xss,<script>alert(1)</script>,4582,200,2.9907097816467285,1,1,4590,200,0.0134303569793701,1,1,8,0,-2.9772794246673584,1,0,1
http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,xss,<img src=1 onerror=alert(1)>,4582,200,2.9907097816467285,1,1,4590,200,0.0125136375427246,1,1,8,0,-2.978196144104004,1,0,1
http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,lfi,../../../../etc/passwd,4582,200,2.9907097816467285,1,1,4590,200,0.0022435188293457,1,1,8,0,-2.988466262817383,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,test' OR '1'='1,1434,200,0.0037193298339843,0,0,1434,200,0.0029587745666503,0,0,0,0,-0.0007605552673339,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,' OR 1=1 -- ,1434,200,0.0037193298339843,0,0,1434,200,0.0030229091644287,0,0,0,0,-0.0006964206695556,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,""" OR """"=""""",1434,200,0.0037193298339843,0,0,1434,200,0.0226435661315917,0,0,0,0,0.0189242362976074,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,xss,<script>alert(1)</script>,1434,200,0.0037193298339843,0,0,1434,200,0.0153684616088867,0,0,0,0,0.0116491317749023,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,xss,<img src=1 onerror=alert(1)>,1434,200,0.0037193298339843,0,0,1434,200,0.0041837692260742,0,0,0,0,0.0004644393920898,1,0,1
http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,lfi,../../../../etc/passwd,1434,200,0.0037193298339843,0,0,1434,200,0.0033543109893798,0,0,0,0,-0.0003650188446044,1,0,1
